image,class
fruits-360/Training/Huckleberry/r_30_100.jpg,12
fruits-360/Training/Huckleberry/15_100.jpg,12
fruits-360/Training/Huckleberry/321_100.jpg,12
fruits-360/Training/Huckleberry/220_100.jpg,12
fruits-360/Training/Huckleberry/118_100.jpg,12
fruits-360/Training/Huckleberry/r_311_100.jpg,12
fruits-360/Training/Huckleberry/r_112_100.jpg,12
fruits-360/Training/Huckleberry/267_100.jpg,12
fruits-360/Training/Huckleberry/263_100.jpg,12
fruits-360/Training/Huckleberry/r_6_100.jpg,12
fruits-360/Training/Huckleberry/r_114_100.jpg,12
fruits-360/Training/Huckleberry/106_100.jpg,12
fruits-360/Training/Huckleberry/r_203_100.jpg,12
fruits-360/Training/Huckleberry/r_7_100.jpg,12
fruits-360/Training/Huckleberry/86_100.jpg,12
fruits-360/Training/Huckleberry/r_197_100.jpg,12
fruits-360/Training/Huckleberry/166_100.jpg,12
fruits-360/Training/Huckleberry/327_100.jpg,12
fruits-360/Training/Huckleberry/r_190_100.jpg,12
fruits-360/Training/Huckleberry/190_100.jpg,12
fruits-360/Training/Huckleberry/4_100.jpg,12
fruits-360/Training/Huckleberry/r_1_100.jpg,12
fruits-360/Training/Huckleberry/r_140_100.jpg,12
fruits-360/Training/Huckleberry/194_100.jpg,12
fruits-360/Training/Huckleberry/314_100.jpg,12
fruits-360/Training/Huckleberry/20_100.jpg,12
fruits-360/Training/Huckleberry/207_100.jpg,12
fruits-360/Training/Huckleberry/r_24_100.jpg,12
fruits-360/Training/Huckleberry/184_100.jpg,12
fruits-360/Training/Huckleberry/r_282_100.jpg,12
fruits-360/Training/Huckleberry/r_147_100.jpg,12
fruits-360/Training/Huckleberry/r_325_100.jpg,12
fruits-360/Training/Huckleberry/248_100.jpg,12
fruits-360/Training/Huckleberry/192_100.jpg,12
fruits-360/Training/Huckleberry/39_100.jpg,12
fruits-360/Training/Huckleberry/r_189_100.jpg,12
fruits-360/Training/Huckleberry/r_133_100.jpg,12
fruits-360/Training/Huckleberry/221_100.jpg,12
fruits-360/Training/Huckleberry/r_13_100.jpg,12
fruits-360/Training/Huckleberry/128_100.jpg,12
fruits-360/Training/Huckleberry/7_100.jpg,12
fruits-360/Training/Huckleberry/35_100.jpg,12
fruits-360/Training/Huckleberry/170_100.jpg,12
fruits-360/Training/Huckleberry/134_100.jpg,12
fruits-360/Training/Huckleberry/130_100.jpg,12
fruits-360/Training/Huckleberry/r_94_100.jpg,12
fruits-360/Training/Huckleberry/214_100.jpg,12
fruits-360/Training/Huckleberry/22_100.jpg,12
fruits-360/Training/Huckleberry/85_100.jpg,12
fruits-360/Training/Huckleberry/r_92_100.jpg,12
fruits-360/Training/Huckleberry/r_142_100.jpg,12
fruits-360/Training/Huckleberry/r_175_100.jpg,12
fruits-360/Training/Huckleberry/r_77_100.jpg,12
fruits-360/Training/Huckleberry/215_100.jpg,12
fruits-360/Training/Huckleberry/r_255_100.jpg,12
fruits-360/Training/Huckleberry/r_91_100.jpg,12
fruits-360/Training/Huckleberry/304_100.jpg,12
fruits-360/Training/Huckleberry/r_104_100.jpg,12
fruits-360/Training/Huckleberry/r_194_100.jpg,12
fruits-360/Training/Huckleberry/r_34_100.jpg,12
fruits-360/Training/Huckleberry/r_198_100.jpg,12
fruits-360/Training/Huckleberry/r_2_100.jpg,12
fruits-360/Training/Huckleberry/r_321_100.jpg,12
fruits-360/Training/Huckleberry/r_86_100.jpg,12
fruits-360/Training/Huckleberry/r_85_100.jpg,12
fruits-360/Training/Huckleberry/167_100.jpg,12
fruits-360/Training/Huckleberry/131_100.jpg,12
fruits-360/Training/Huckleberry/38_100.jpg,12
fruits-360/Training/Huckleberry/326_100.jpg,12
fruits-360/Training/Huckleberry/27_100.jpg,12
fruits-360/Training/Huckleberry/242_100.jpg,12
fruits-360/Training/Huckleberry/191_100.jpg,12
fruits-360/Training/Huckleberry/76_100.jpg,12
fruits-360/Training/Huckleberry/r_3_100.jpg,12
fruits-360/Training/Huckleberry/31_100.jpg,12
fruits-360/Training/Huckleberry/r_167_100.jpg,12
fruits-360/Training/Huckleberry/119_100.jpg,12
fruits-360/Training/Huckleberry/r_288_100.jpg,12
fruits-360/Training/Huckleberry/87_100.jpg,12
fruits-360/Training/Huckleberry/r_173_100.jpg,12
fruits-360/Training/Huckleberry/113_100.jpg,12
fruits-360/Training/Huckleberry/r_123_100.jpg,12
fruits-360/Training/Huckleberry/16_100.jpg,12
fruits-360/Training/Huckleberry/80_100.jpg,12
fruits-360/Training/Huckleberry/318_100.jpg,12
fruits-360/Training/Huckleberry/r_121_100.jpg,12
fruits-360/Training/Huckleberry/290_100.jpg,12
fruits-360/Training/Huckleberry/260_100.jpg,12
fruits-360/Training/Huckleberry/r_195_100.jpg,12
fruits-360/Training/Huckleberry/75_100.jpg,12
fruits-360/Training/Huckleberry/270_100.jpg,12
fruits-360/Training/Huckleberry/r_21_100.jpg,12
fruits-360/Training/Huckleberry/r_271_100.jpg,12
fruits-360/Training/Huckleberry/24_100.jpg,12
fruits-360/Training/Huckleberry/17_100.jpg,12
fruits-360/Training/Huckleberry/180_100.jpg,12
fruits-360/Training/Huckleberry/r_106_100.jpg,12
fruits-360/Training/Huckleberry/r_17_100.jpg,12
fruits-360/Training/Huckleberry/r_253_100.jpg,12
fruits-360/Training/Huckleberry/r_89_100.jpg,12
fruits-360/Training/Huckleberry/319_100.jpg,12
fruits-360/Training/Huckleberry/r_149_100.jpg,12
fruits-360/Training/Huckleberry/62_100.jpg,12
fruits-360/Training/Huckleberry/141_100.jpg,12
fruits-360/Training/Huckleberry/r_243_100.jpg,12
fruits-360/Training/Huckleberry/245_100.jpg,12
fruits-360/Training/Huckleberry/224_100.jpg,12
fruits-360/Training/Huckleberry/217_100.jpg,12
fruits-360/Training/Huckleberry/r_108_100.jpg,12
fruits-360/Training/Huckleberry/r_304_100.jpg,12
fruits-360/Training/Huckleberry/r_9_100.jpg,12
fruits-360/Training/Huckleberry/324_100.jpg,12
fruits-360/Training/Huckleberry/127_100.jpg,12
fruits-360/Training/Huckleberry/271_100.jpg,12
fruits-360/Training/Huckleberry/205_100.jpg,12
fruits-360/Training/Huckleberry/9_100.jpg,12
fruits-360/Training/Huckleberry/279_100.jpg,12
fruits-360/Training/Huckleberry/r_313_100.jpg,12
fruits-360/Training/Huckleberry/r_139_100.jpg,12
fruits-360/Training/Huckleberry/r_26_100.jpg,12
fruits-360/Training/Huckleberry/8_100.jpg,12
fruits-360/Training/Huckleberry/195_100.jpg,12
fruits-360/Training/Huckleberry/r_326_100.jpg,12
fruits-360/Training/Huckleberry/42_100.jpg,12
fruits-360/Training/Huckleberry/r_150_100.jpg,12
fruits-360/Training/Huckleberry/77_100.jpg,12
fruits-360/Training/Huckleberry/r_274_100.jpg,12
fruits-360/Training/Huckleberry/124_100.jpg,12
fruits-360/Training/Huckleberry/r_71_100.jpg,12
fruits-360/Training/Huckleberry/269_100.jpg,12
fruits-360/Training/Huckleberry/13_100.jpg,12
fruits-360/Training/Huckleberry/196_100.jpg,12
fruits-360/Training/Huckleberry/r_129_100.jpg,12
fruits-360/Training/Huckleberry/r_182_100.jpg,12
fruits-360/Training/Huckleberry/r_254_100.jpg,12
fruits-360/Training/Huckleberry/r_174_100.jpg,12
fruits-360/Training/Huckleberry/18_100.jpg,12
fruits-360/Training/Huckleberry/r_292_100.jpg,12
fruits-360/Training/Huckleberry/r_272_100.jpg,12
fruits-360/Training/Huckleberry/182_100.jpg,12
fruits-360/Training/Huckleberry/44_100.jpg,12
fruits-360/Training/Huckleberry/r_99_100.jpg,12
fruits-360/Training/Huckleberry/r_73_100.jpg,12
fruits-360/Training/Huckleberry/137_100.jpg,12
fruits-360/Training/Huckleberry/r_84_100.jpg,12
fruits-360/Training/Huckleberry/r_132_100.jpg,12
fruits-360/Training/Huckleberry/r_285_100.jpg,12
fruits-360/Training/Huckleberry/r_107_100.jpg,12
fruits-360/Training/Huckleberry/256_100.jpg,12
fruits-360/Training/Huckleberry/105_100.jpg,12
fruits-360/Training/Huckleberry/89_100.jpg,12
fruits-360/Training/Huckleberry/36_100.jpg,12
fruits-360/Training/Huckleberry/37_100.jpg,12
fruits-360/Training/Huckleberry/57_100.jpg,12
fruits-360/Training/Huckleberry/109_100.jpg,12
fruits-360/Training/Huckleberry/r_275_100.jpg,12
fruits-360/Training/Huckleberry/183_100.jpg,12
fruits-360/Training/Huckleberry/201_100.jpg,12
fruits-360/Training/Huckleberry/247_100.jpg,12
fruits-360/Training/Huckleberry/325_100.jpg,12
fruits-360/Training/Huckleberry/r_125_100.jpg,12
fruits-360/Training/Huckleberry/104_100.jpg,12
fruits-360/Training/Huckleberry/r_128_100.jpg,12
fruits-360/Training/Huckleberry/r_111_100.jpg,12
fruits-360/Training/Huckleberry/116_100.jpg,12
fruits-360/Training/Huckleberry/r_103_100.jpg,12
fruits-360/Training/Huckleberry/25_100.jpg,12
fruits-360/Training/Huckleberry/r_316_100.jpg,12
fruits-360/Training/Huckleberry/r_268_100.jpg,12
fruits-360/Training/Huckleberry/258_100.jpg,12
fruits-360/Training/Huckleberry/94_100.jpg,12
fruits-360/Training/Huckleberry/265_100.jpg,12
fruits-360/Training/Huckleberry/r_306_100.jpg,12
fruits-360/Training/Huckleberry/r_248_100.jpg,12
fruits-360/Training/Huckleberry/199_100.jpg,12
fruits-360/Training/Huckleberry/65_100.jpg,12
fruits-360/Training/Huckleberry/289_100.jpg,12
fruits-360/Training/Huckleberry/51_100.jpg,12
fruits-360/Training/Huckleberry/59_100.jpg,12
fruits-360/Training/Huckleberry/243_100.jpg,12
fruits-360/Training/Huckleberry/204_100.jpg,12
fruits-360/Training/Huckleberry/r_11_100.jpg,12
fruits-360/Training/Huckleberry/r_15_100.jpg,12
fruits-360/Training/Huckleberry/150_100.jpg,12
fruits-360/Training/Huckleberry/30_100.jpg,12
fruits-360/Training/Huckleberry/r_192_100.jpg,12
fruits-360/Training/Huckleberry/237_100.jpg,12
fruits-360/Training/Huckleberry/r_157_100.jpg,12
fruits-360/Training/Huckleberry/252_100.jpg,12
fruits-360/Training/Huckleberry/212_100.jpg,12
fruits-360/Training/Huckleberry/r_159_100.jpg,12
fruits-360/Training/Huckleberry/r_259_100.jpg,12
fruits-360/Training/Huckleberry/r_315_100.jpg,12
fruits-360/Training/Huckleberry/r_152_100.jpg,12
fruits-360/Training/Huckleberry/r_93_100.jpg,12
fruits-360/Training/Huckleberry/226_100.jpg,12
fruits-360/Training/Huckleberry/64_100.jpg,12
fruits-360/Training/Huckleberry/r_97_100.jpg,12
fruits-360/Training/Huckleberry/r_277_100.jpg,12
fruits-360/Training/Huckleberry/r_180_100.jpg,12
fruits-360/Training/Huckleberry/45_100.jpg,12
fruits-360/Training/Huckleberry/287_100.jpg,12
fruits-360/Training/Huckleberry/23_100.jpg,12
fruits-360/Training/Huckleberry/81_100.jpg,12
fruits-360/Training/Huckleberry/152_100.jpg,12
fruits-360/Training/Huckleberry/164_100.jpg,12
fruits-360/Training/Huckleberry/r_286_100.jpg,12
fruits-360/Training/Huckleberry/r_290_100.jpg,12
fruits-360/Training/Huckleberry/240_100.jpg,12
fruits-360/Training/Huckleberry/r_115_100.jpg,12
fruits-360/Training/Huckleberry/88_100.jpg,12
fruits-360/Training/Huckleberry/313_100.jpg,12
fruits-360/Training/Huckleberry/74_100.jpg,12
fruits-360/Training/Huckleberry/286_100.jpg,12
fruits-360/Training/Huckleberry/r_156_100.jpg,12
fruits-360/Training/Huckleberry/r_257_100.jpg,12
fruits-360/Training/Huckleberry/r_136_100.jpg,12
fruits-360/Training/Huckleberry/r_29_100.jpg,12
fruits-360/Training/Huckleberry/144_100.jpg,12
fruits-360/Training/Huckleberry/r_20_100.jpg,12
fruits-360/Training/Huckleberry/r_110_100.jpg,12
fruits-360/Training/Huckleberry/266_100.jpg,12
fruits-360/Training/Huckleberry/r_293_100.jpg,12
fruits-360/Training/Huckleberry/178_100.jpg,12
fruits-360/Training/Huckleberry/r_74_100.jpg,12
fruits-360/Training/Huckleberry/r_187_100.jpg,12
fruits-360/Training/Huckleberry/r_323_100.jpg,12
fruits-360/Training/Huckleberry/322_100.jpg,12
fruits-360/Training/Huckleberry/56_100.jpg,12
fruits-360/Training/Huckleberry/r_265_100.jpg,12
fruits-360/Training/Huckleberry/r_186_100.jpg,12
fruits-360/Training/Huckleberry/69_100.jpg,12
fruits-360/Training/Huckleberry/r_127_100.jpg,12
fruits-360/Training/Huckleberry/273_100.jpg,12
fruits-360/Training/Huckleberry/54_100.jpg,12
fruits-360/Training/Huckleberry/r_278_100.jpg,12
fruits-360/Training/Huckleberry/r_305_100.jpg,12
fruits-360/Training/Huckleberry/r_250_100.jpg,12
fruits-360/Training/Huckleberry/r_170_100.jpg,12
fruits-360/Training/Huckleberry/r_32_100.jpg,12
fruits-360/Training/Huckleberry/r_269_100.jpg,12
fruits-360/Training/Huckleberry/r_299_100.jpg,12
fruits-360/Training/Huckleberry/185_100.jpg,12
fruits-360/Training/Huckleberry/r_193_100.jpg,12
fruits-360/Training/Huckleberry/3_100.jpg,12
fruits-360/Training/Huckleberry/r_160_100.jpg,12
fruits-360/Training/Huckleberry/158_100.jpg,12
fruits-360/Training/Huckleberry/r_117_100.jpg,12
fruits-360/Training/Huckleberry/264_100.jpg,12
fruits-360/Training/Huckleberry/r_5_100.jpg,12
fruits-360/Training/Huckleberry/181_100.jpg,12
fruits-360/Training/Huckleberry/r_82_100.jpg,12
fruits-360/Training/Huckleberry/r_261_100.jpg,12
fruits-360/Training/Huckleberry/33_100.jpg,12
fruits-360/Training/Huckleberry/142_100.jpg,12
fruits-360/Training/Huckleberry/229_100.jpg,12
fruits-360/Training/Huckleberry/203_100.jpg,12
fruits-360/Training/Huckleberry/r_324_100.jpg,12
fruits-360/Training/Huckleberry/r_289_100.jpg,12
fruits-360/Training/Huckleberry/r_188_100.jpg,12
fruits-360/Training/Huckleberry/206_100.jpg,12
fruits-360/Training/Huckleberry/316_100.jpg,12
fruits-360/Training/Huckleberry/r_146_100.jpg,12
fruits-360/Training/Huckleberry/168_100.jpg,12
fruits-360/Training/Huckleberry/r_266_100.jpg,12
fruits-360/Training/Huckleberry/55_100.jpg,12
fruits-360/Training/Huckleberry/114_100.jpg,12
fruits-360/Training/Huckleberry/r_98_100.jpg,12
fruits-360/Training/Huckleberry/48_100.jpg,12
fruits-360/Training/Huckleberry/r_80_100.jpg,12
fruits-360/Training/Huckleberry/115_100.jpg,12
fruits-360/Training/Huckleberry/r_183_100.jpg,12
fruits-360/Training/Huckleberry/r_100_100.jpg,12
fruits-360/Training/Huckleberry/288_100.jpg,12
fruits-360/Training/Huckleberry/r_320_100.jpg,12
fruits-360/Training/Huckleberry/272_100.jpg,12
fruits-360/Training/Huckleberry/r_177_100.jpg,12
fruits-360/Training/Huckleberry/249_100.jpg,12
fruits-360/Training/Huckleberry/r_19_100.jpg,12
fruits-360/Training/Huckleberry/259_100.jpg,12
fruits-360/Training/Huckleberry/r_287_100.jpg,12
fruits-360/Training/Huckleberry/r_303_100.jpg,12
fruits-360/Training/Huckleberry/r_137_100.jpg,12
fruits-360/Training/Huckleberry/26_100.jpg,12
fruits-360/Training/Huckleberry/r_296_100.jpg,12
fruits-360/Training/Huckleberry/34_100.jpg,12
fruits-360/Training/Huckleberry/r_252_100.jpg,12
fruits-360/Training/Huckleberry/r_169_100.jpg,12
fruits-360/Training/Huckleberry/123_100.jpg,12
fruits-360/Training/Huckleberry/139_100.jpg,12
fruits-360/Training/Huckleberry/143_100.jpg,12
fruits-360/Training/Huckleberry/r_135_100.jpg,12
fruits-360/Training/Huckleberry/50_100.jpg,12
fruits-360/Training/Huckleberry/188_100.jpg,12
fruits-360/Training/Huckleberry/68_100.jpg,12
fruits-360/Training/Huckleberry/280_100.jpg,12
fruits-360/Training/Huckleberry/r_249_100.jpg,12
fruits-360/Training/Huckleberry/117_100.jpg,12
fruits-360/Training/Huckleberry/r_178_100.jpg,12
fruits-360/Training/Huckleberry/r_283_100.jpg,12
fruits-360/Training/Huckleberry/209_100.jpg,12
fruits-360/Training/Huckleberry/305_100.jpg,12
fruits-360/Training/Huckleberry/r_302_100.jpg,12
fruits-360/Training/Strawberry/0_100.jpg,13
fruits-360/Training/Strawberry/171_100.jpg,13
fruits-360/Training/Strawberry/293_100.jpg,13
fruits-360/Training/Strawberry/234_100.jpg,13
fruits-360/Training/Strawberry/283_100.jpg,13
fruits-360/Training/Strawberry/r_284_100.jpg,13
fruits-360/Training/Strawberry/100_100.jpg,13
fruits-360/Training/Strawberry/r_141_100.jpg,13
fruits-360/Training/Strawberry/101_100.jpg,13
fruits-360/Training/Strawberry/14_100.jpg,13
fruits-360/Training/Strawberry/149_100.jpg,13
fruits-360/Training/Strawberry/r_247_100.jpg,13
fruits-360/Training/Strawberry/r_273_100.jpg,13
fruits-360/Training/Strawberry/317_100.jpg,13
fruits-360/Training/Strawberry/r_168_100.jpg,13
fruits-360/Training/Strawberry/r_109_100.jpg,13
fruits-360/Training/Strawberry/219_100.jpg,13
fruits-360/Training/Strawberry/120_100.jpg,13
fruits-360/Training/Strawberry/146_100.jpg,13
fruits-360/Training/Strawberry/250_100.jpg,13
fruits-360/Training/Strawberry/r_144_100.jpg,13
fruits-360/Training/Strawberry/r_219_100.jpg,13
fruits-360/Training/Strawberry/253_100.jpg,13
fruits-360/Training/Strawberry/r_201_100.jpg,13
fruits-360/Training/Strawberry/278_100.jpg,13
fruits-360/Training/Strawberry/148_100.jpg,13
fruits-360/Training/Strawberry/r_310_100.jpg,13
fruits-360/Training/Strawberry/122_100.jpg,13
fruits-360/Training/Strawberry/r_309_100.jpg,13
fruits-360/Training/Strawberry/r_237_100.jpg,13
fruits-360/Training/Strawberry/r_179_100.jpg,13
fruits-360/Training/Strawberry/208_100.jpg,13
fruits-360/Training/Strawberry/r_171_100.jpg,13
fruits-360/Training/Strawberry/r_143_100.jpg,13
fruits-360/Training/Strawberry/135_100.jpg,13
fruits-360/Training/Strawberry/r_317_100.jpg,13
fruits-360/Training/Strawberry/132_100.jpg,13
fruits-360/Training/Strawberry/r_162_100.jpg,13
fruits-360/Training/Strawberry/r_172_100.jpg,13
fruits-360/Training/Strawberry/138_100.jpg,13
fruits-360/Training/Strawberry/133_100.jpg,13
fruits-360/Training/Strawberry/222_100.jpg,13
fruits-360/Training/Strawberry/111_100.jpg,13
fruits-360/Training/Strawberry/r_113_100.jpg,13
fruits-360/Training/Strawberry/173_100.jpg,13
fruits-360/Training/Strawberry/262_100.jpg,13
fruits-360/Training/Strawberry/r_262_100.jpg,13
fruits-360/Training/Strawberry/r_14_100.jpg,13
fruits-360/Training/Strawberry/r_318_100.jpg,13
fruits-360/Training/Strawberry/r_301_100.jpg,13
fruits-360/Training/Strawberry/108_100.jpg,13
fruits-360/Training/Strawberry/241_100.jpg,13
fruits-360/Training/Strawberry/r_294_100.jpg,13
fruits-360/Training/Strawberry/162_100.jpg,13
fruits-360/Training/Strawberry/r_298_100.jpg,13
fruits-360/Training/Strawberry/r_312_100.jpg,13
fruits-360/Training/Strawberry/140_100.jpg,13
fruits-360/Training/Strawberry/19_100.jpg,13
fruits-360/Training/Strawberry/277_100.jpg,13
fruits-360/Training/Strawberry/r_166_100.jpg,13
fruits-360/Training/Strawberry/r_256_100.jpg,13
fruits-360/Training/Strawberry/r_264_100.jpg,13
fruits-360/Training/Strawberry/232_100.jpg,13
fruits-360/Training/Strawberry/210_100.jpg,13
fruits-360/Training/Strawberry/r_23_100.jpg,13
fruits-360/Training/Strawberry/102_100.jpg,13
fruits-360/Training/Strawberry/r_126_100.jpg,13
fruits-360/Training/Strawberry/r_295_100.jpg,13
fruits-360/Training/Strawberry/197_100.jpg,13
fruits-360/Training/Strawberry/112_100.jpg,13
fruits-360/Training/Strawberry/239_100.jpg,13
fruits-360/Training/Strawberry/308_100.jpg,13
fruits-360/Training/Strawberry/r_118_100.jpg,13
fruits-360/Training/Strawberry/12_100.jpg,13
fruits-360/Training/Strawberry/r_307_100.jpg,13
fruits-360/Training/Strawberry/r_158_100.jpg,13
fruits-360/Training/Strawberry/r_131_100.jpg,13
fruits-360/Training/Strawberry/306_100.jpg,13
fruits-360/Training/Strawberry/r_119_100.jpg,13
fruits-360/Training/Strawberry/r_101_100.jpg,13
fruits-360/Training/Strawberry/231_100.jpg,13
fruits-360/Training/Strawberry/311_100.jpg,13
fruits-360/Training/Strawberry/r_134_100.jpg,13
fruits-360/Training/Strawberry/172_100.jpg,13
fruits-360/Training/Strawberry/218_100.jpg,13
fruits-360/Training/Strawberry/r_191_100.jpg,13
fruits-360/Training/Strawberry/r_155_100.jpg,13
fruits-360/Training/Strawberry/r_267_100.jpg,13
fruits-360/Training/Strawberry/235_100.jpg,13
fruits-360/Training/Strawberry/r_10_100.jpg,13
fruits-360/Training/Strawberry/200_100.jpg,13
fruits-360/Training/Strawberry/2_100.jpg,13
fruits-360/Training/Strawberry/r_297_100.jpg,13
fruits-360/Training/Strawberry/r_164_100.jpg,13
fruits-360/Training/Strawberry/r_246_100.jpg,13
fruits-360/Training/Strawberry/r_105_100.jpg,13
fruits-360/Training/Strawberry/320_100.jpg,13
fruits-360/Training/Strawberry/274_100.jpg,13
fruits-360/Training/Strawberry/r_236_100.jpg,13
fruits-360/Training/Strawberry/r_16_100.jpg,13
fruits-360/Training/Strawberry/315_100.jpg,13
fruits-360/Training/Strawberry/244_100.jpg,13
fruits-360/Training/Strawberry/11_100.jpg,13
fruits-360/Training/Strawberry/r_120_100.jpg,13
fruits-360/Training/Strawberry/227_100.jpg,13
fruits-360/Training/Strawberry/310_100.jpg,13
fruits-360/Training/Strawberry/r_300_100.jpg,13
fruits-360/Training/Strawberry/r_163_100.jpg,13
fruits-360/Training/Strawberry/291_100.jpg,13
fruits-360/Training/Strawberry/21_100.jpg,13
fruits-360/Training/Strawberry/161_100.jpg,13
fruits-360/Training/Strawberry/r_130_100.jpg,13
fruits-360/Training/Strawberry/276_100.jpg,13
fruits-360/Training/Strawberry/r_213_100.jpg,13
fruits-360/Training/Strawberry/r_205_100.jpg,13
fruits-360/Training/Strawberry/r_181_100.jpg,13
fruits-360/Training/Strawberry/r_200_100.jpg,13
fruits-360/Training/Strawberry/r_258_100.jpg,13
fruits-360/Training/Strawberry/r_212_100.jpg,13
fruits-360/Training/Strawberry/177_100.jpg,13
fruits-360/Training/Strawberry/198_100.jpg,13
fruits-360/Training/Strawberry/r_308_100.jpg,13
fruits-360/Training/Strawberry/225_100.jpg,13
fruits-360/Training/Strawberry/147_100.jpg,13
fruits-360/Training/Strawberry/254_100.jpg,13
fruits-360/Training/Strawberry/160_100.jpg,13
fruits-360/Training/Strawberry/261_100.jpg,13
fruits-360/Training/Strawberry/163_100.jpg,13
fruits-360/Training/Strawberry/r_102_100.jpg,13
fruits-360/Training/Strawberry/r_116_100.jpg,13
fruits-360/Training/Strawberry/r_151_100.jpg,13
fruits-360/Training/Strawberry/r_122_100.jpg,13
fruits-360/Training/Strawberry/255_100.jpg,13
fruits-360/Training/Strawberry/r_161_100.jpg,13
fruits-360/Training/Strawberry/216_100.jpg,13
fruits-360/Training/Strawberry/r_270_100.jpg,13
fruits-360/Training/Strawberry/165_100.jpg,13
fruits-360/Training/Strawberry/r_211_100.jpg,13
fruits-360/Training/Strawberry/r_0_100.jpg,13
fruits-360/Training/Strawberry/r_18_100.jpg,13
fruits-360/Training/Strawberry/r_196_100.jpg,13
fruits-360/Training/Strawberry/176_100.jpg,13
fruits-360/Training/Strawberry/r_165_100.jpg,13
fruits-360/Training/Strawberry/103_100.jpg,13
fruits-360/Training/Strawberry/28_100.jpg,13
fruits-360/Training/Strawberry/r_176_100.jpg,13
fruits-360/Training/Strawberry/r_230_100.jpg,13
fruits-360/Training/Strawberry/r_22_100.jpg,13
fruits-360/Training/Strawberry/1_100.jpg,13
fruits-360/Training/Strawberry/r_12_100.jpg,13
fruits-360/Training/Strawberry/202_100.jpg,13
fruits-360/Training/Strawberry/r_227_100.jpg,13
fruits-360/Training/Strawberry/r_138_100.jpg,13
fruits-360/Training/Strawberry/r_233_100.jpg,13
fruits-360/Training/Strawberry/r_25_100.jpg,13
fruits-360/Training/Strawberry/179_100.jpg,13
fruits-360/Training/Strawberry/r_148_100.jpg,13
fruits-360/Training/Strawberry/154_100.jpg,13
fruits-360/Training/Strawberry/r_314_100.jpg,13
fruits-360/Training/Strawberry/169_100.jpg,13
fruits-360/Training/Strawberry/309_100.jpg,13
fruits-360/Training/Strawberry/136_100.jpg,13
fruits-360/Training/Strawberry/r_199_100.jpg,13
fruits-360/Training/Strawberry/r_28_100.jpg,13
fruits-360/Training/Strawberry/r_124_100.jpg,13
fruits-360/Training/Strawberry/r_242_100.jpg,13
fruits-360/Training/Strawberry/312_100.jpg,13
fruits-360/Training/Strawberry/186_100.jpg,13
fruits-360/Training/Strawberry/r_185_100.jpg,13
fruits-360/Training/Strawberry/303_100.jpg,13
fruits-360/Training/Strawberry/r_319_100.jpg,13
fruits-360/Training/Strawberry/r_153_100.jpg,13
fruits-360/Training/Strawberry/r_260_100.jpg,13
fruits-360/Training/Strawberry/r_263_100.jpg,13
fruits-360/Training/Strawberry/r_154_100.jpg,13
fruits-360/Training/Strawberry/r_145_100.jpg,13
fruits-360/Training/Strawberry/r_31_100.jpg,13
fruits-360/Training/Strawberry/129_100.jpg,13
fruits-360/Training/Strawberry/r_208_100.jpg,13
fruits-360/Training/Strawberry/213_100.jpg,13
fruits-360/Training/Strawberry/126_100.jpg,13
fruits-360/Training/Strawberry/r_251_100.jpg,13
fruits-360/Training/Strawberry/r_27_100.jpg,13
fruits-360/Training/Strawberry/r_280_100.jpg,13
fruits-360/Training/Strawberry/r_291_100.jpg,13
fruits-360/Training/Strawberry/236_100.jpg,13
fruits-360/Training/Strawberry/211_100.jpg,13
fruits-360/Training/Strawberry/307_100.jpg,13
fruits-360/Training/Strawberry/107_100.jpg,13
fruits-360/Training/Strawberry/r_276_100.jpg,13
fruits-360/Training/Strawberry/29_100.jpg,13
fruits-360/Training/Strawberry/125_100.jpg,13
fruits-360/Training/Strawberry/110_100.jpg,13
fruits-360/Training/Strawberry/r_184_100.jpg,13
fruits-360/Training/Strawberry/r_30_100.jpg,13
fruits-360/Training/Strawberry/15_100.jpg,13
fruits-360/Training/Strawberry/174_100.jpg,13
fruits-360/Training/Strawberry/220_100.jpg,13
fruits-360/Training/Strawberry/r_226_100.jpg,13
fruits-360/Training/Strawberry/118_100.jpg,13
fruits-360/Training/Strawberry/r_311_100.jpg,13
fruits-360/Training/Strawberry/r_112_100.jpg,13
fruits-360/Training/Strawberry/267_100.jpg,13
fruits-360/Training/Strawberry/263_100.jpg,13
fruits-360/Training/Strawberry/300_100.jpg,13
fruits-360/Training/Strawberry/r_114_100.jpg,13
fruits-360/Training/Strawberry/106_100.jpg,13
fruits-360/Training/Strawberry/r_203_100.jpg,13
fruits-360/Training/Strawberry/282_100.jpg,13
fruits-360/Training/Strawberry/281_100.jpg,13
fruits-360/Training/Strawberry/r_197_100.jpg,13
fruits-360/Training/Strawberry/230_100.jpg,13
fruits-360/Training/Strawberry/166_100.jpg,13
fruits-360/Training/Strawberry/r_190_100.jpg,13
fruits-360/Training/Strawberry/r_228_100.jpg,13
fruits-360/Training/Strawberry/190_100.jpg,13
fruits-360/Training/Strawberry/r_1_100.jpg,13
fruits-360/Training/Strawberry/r_140_100.jpg,13
fruits-360/Training/Strawberry/194_100.jpg,13
fruits-360/Training/Strawberry/314_100.jpg,13
fruits-360/Training/Strawberry/20_100.jpg,13
fruits-360/Training/Strawberry/207_100.jpg,13
fruits-360/Training/Strawberry/r_24_100.jpg,13
fruits-360/Training/Strawberry/184_100.jpg,13
